tipo_estabelecimento;uf;municipio;gestao;capacidade_total_final;capacidade_total_calculada;vagas_desativadas_total;capacidade_masculino_total;capacidade_feminino_total;capacidade_provisorios_total;capacidade_fechado_total;capacidade_semiaberto_total;capacidade_aberto_total;capacidade_rdd_total;capacidade_medida_internacao_total;capacidade_outros_total;pop_total_final;pop_total;pop_total_calculada;pop_provisorios_total;pop_fechado_total;pop_semiaberto_total;pop_aberto_total;pop_internacao_total;pop_tratamento_ambulatorial_total;pop_rdd_total;taxa_ocupacao;flag_superlotacao;perc_provisorios;perc_fechado;perc_semiaberto;perc_aberto;mov_entradas_total;mov_alvaras_total;mov_abandonos_total;mov_obitos_total;mov_transf_in_total;mov_transf_out_total;mov_perm_saida_total;mov_saida_temp_total;pop_18_29_total;perc_18_29;idade_18_24_total;idade_25_29_total;idade_30_34_total;idade_35_45_total;idade_46_60_total;idade_61_70_total;idade_70mais_total;idade_nao_info_total;raca_parda_preta_total;perc_parda_preta;raca_branca_total;raca_preta_total;raca_parda_total;raca_amarela_total;raca_indigena_total;raca_nao_info_total;proc_urb_interior_total;proc_urb_rm_total;proc_rural_total;civil_solteiro_total;civil_uniao_total;civil_casado_total;civil_separado_total;civil_divorciado_total;civil_viuvo_total;civil_nao_info_total;gestao_saude_terceirizada;gestao_assist_juridica_terceirizada;saude_nao_possui;saude_consultorio_medico;saude_consultorio_odontologico;saude_enfermagem;saude_farmacia;flag_sem_modulo_saude;educacao_nao_possui;educacao_sala_aula;educacao_sala_informatica;educacao_biblioteca;flag_sem_modulo_educacao;assist_juridica_nao;assist_juridica_defensoria;assist_juridica_dativos;assist_juridica_ong;flag_assist_juridica_defensoria;saude_consultas_ext_total;saude_consultas_no_estab_total;saude_consultas_psico_total;saude_consultas_odonto_total;saude_exames_total;saude_vacinas_total;saude_outros_proc_total;mortalidade_natural_total;mortalidade_criminal_total;mortalidade_suicidio_total;mortalidade_acidental_total;mortalidade_causa_desconhecida_total;controle_mais_90_dias;controle_semiaberto_aguardando_vaga;proc_urb_interior_masc;proc_urb_interior_fem;proc_urb_rm_masc;proc_urb_rm_fem;proc_rural_masc;proc_rural_fem
Cela física;MA;São Luís;Pública;50.0;50.0;0.0;50.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;;48;48;48.0;1.0;3.0;6.0;38.0;0.0;0.0;0.0;0.96;0;0.020833333333333332;0.0625;0.125;0.7916666666666666;9.0;45.0;0.0;0.0;9.0;4.0;0.0;0.0;9.0;0.1875;0.0;9.0;13.0;21.0;4.0;1.0;0.0;0.0;42.0;0.875;4.0;10.0;32.0;2.0;0.0;0.0;12.0;35.0;1.0;30.0;16.0;1.0;0.0;0.0;0.0;1.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;2.0;153.0;462.0;16.0;8.0;0.0;253.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;12.0;0.0;35.0;0.0;1.0;0.0
Cela física;MA;São Luís;Pública;276.0;276.0;0.0;276.0;0.0;276.0;0.0;0.0;0.0;0.0;0.0;;191;191;191.0;109.0;68.0;14.0;0.0;0.0;0.0;0.0;0.6920289855072463;0;0.5706806282722513;0.35602094240837695;0.07329842931937172;0.0;949.0;78.0;0.0;0.0;144.0;1304.0;1.0;5.0;88.0;0.4607329842931937;45.0;43.0;41.0;45.0;15.0;1.0;0.0;1.0;163.0;0.8534031413612565;25.0;28.0;135.0;1.0;0.0;2.0;98.0;87.0;6.0;151.0;32.0;4.0;0.0;1.0;0.0;3.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;24.0;1340.0;1194.0;337.0;460.0;0.0;1157.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;98.0;0.0;87.0;0.0;6.0;0.0
Cela física;MA;Bacabal;Pública;323.0;323.0;0.0;323.0;0.0;80.0;170.0;73.0;0.0;0.0;0.0;;383;383;383.0;161.0;157.0;64.0;1.0;0.0;0.0;0.0;1.1857585139318885;1;0.42036553524804177;0.40992167101827676;0.1671018276762402;0.0026109660574412533;345.0;265.0;1.0;0.0;6.0;44.0;5.0;31.0;178.0;0.46475195822454307;101.0;77.0;69.0;94.0;32.0;6.0;4.0;0.0;325.0;0.8485639686684073;50.0;68.0;257.0;4.0;0.0;4.0;319.0;9.0;55.0;241.0;99.0;29.0;2.0;3.0;2.0;7.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;175.0;1015.0;1005.0;342.0;584.0;360.0;8731.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;319.0;0.0;9.0;0.0;55.0;0.0
Cela física;MA;Brejo;Pública;306.0;306.0;0.0;306.0;0.0;76.0;154.0;76.0;0.0;0.0;0.0;;54;54;54.0;21.0;21.0;12.0;0.0;0.0;0.0;0.0;0.17647058823529413;0;0.3888888888888889;0.3888888888888889;0.2222222222222222;0.0;0.0;4.0;0.0;0.0;12.0;11.0;0.0;9.0;19.0;0.35185185185185186;5.0;14.0;8.0;20.0;6.0;1.0;0.0;0.0;50.0;0.9259259259259259;4.0;14.0;36.0;0.0;0.0;0.0;39.0;1.0;14.0;42.0;7.0;4.0;0.0;0.0;1.0;0.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;0.0;0.0;218.0;0.0;5.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;39.0;0.0;1.0;0.0;14.0;0.0
Cela física;MA;Governador Nunes Freire;Pública;458.0;458.0;0.0;458.0;0.0;76.0;154.0;228.0;0.0;0.0;0.0;;427;427;427.0;108.0;238.0;79.0;1.0;1.0;0.0;0.0;0.9323144104803494;0;0.2529274004683841;0.5573770491803278;0.18501170960187355;0.00234192037470726;86.0;111.0;0.0;1.0;29.0;0.0;109.0;139.0;124.0;0.2903981264637002;49.0;75.0;60.0;130.0;90.0;23.0;0.0;0.0;374.0;0.8758782201405152;40.0;105.0;269.0;2.0;0.0;11.0;290.0;13.0;124.0;270.0;86.0;15.0;5.0;3.0;1.0;47.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;45.0;1993.0;1241.0;942.0;72.0;181.0;2963.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;290.0;0.0;13.0;0.0;124.0;0.0
Cela física;MA;Imperatriz;Pública;229.0;229.0;0.0;229.0;0.0;57.0;120.0;52.0;0.0;0.0;0.0;;249;249;249.0;78.0;133.0;37.0;0.0;0.0;1.0;0.0;1.0873362445414847;1;0.3132530120481928;0.5341365461847389;0.14859437751004015;0.0;0.0;77.0;2.0;0.0;108.0;0.0;46.0;33.0;70.0;0.28112449799196787;31.0;39.0;55.0;89.0;32.0;3.0;0.0;0.0;205.0;0.8232931726907631;28.0;41.0;164.0;1.0;2.0;13.0;237.0;3.0;9.0;166.0;55.0;11.0;1.0;6.0;2.0;8.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;48.0;1723.0;805.0;1203.0;692.0;705.0;19459.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;237.0;0.0;3.0;0.0;9.0;0.0
Cela física;MA;Pedreiras;Pública;434.0;434.0;0.0;434.0;0.0;108.0;228.0;98.0;0.0;0.0;0.0;;379;379;379.0;106.0;199.0;72.0;0.0;1.0;1.0;0.0;0.8732718894009217;0;0.2796833773087071;0.525065963060686;0.18997361477572558;0.0;182.0;147.0;0.0;1.0;9.0;7.0;0.0;64.0;166.0;0.43799472295514513;83.0;83.0;51.0;104.0;47.0;6.0;2.0;3.0;315.0;0.8311345646437994;50.0;68.0;247.0;13.0;0.0;1.0;312.0;8.0;59.0;231.0;96.0;20.0;3.0;4.0;2.0;23.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;134.0;1238.0;1168.0;486.0;707.0;377.0;3035.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;312.0;0.0;8.0;0.0;59.0;0.0
Cela física;MA;Pinheiro;Pública;486.0;486.0;0.0;486.0;0.0;120.0;366.0;0.0;0.0;0.0;0.0;;516;516;516.0;238.0;238.0;39.0;0.0;1.0;0.0;0.0;1.0617283950617284;1;0.46124031007751937;0.46124031007751937;0.0755813953488372;0.0;315.0;252.0;4.0;0.0;5.0;37.0;0.0;35.0;285.0;0.5523255813953488;149.0;136.0;90.0;100.0;36.0;5.0;0.0;0.0;475.0;0.9205426356589147;34.0;138.0;337.0;6.0;0.0;1.0;392.0;22.0;102.0;368.0;120.0;6.0;0.0;0.0;1.0;21.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;25.0;1826.0;1073.0;1020.0;961.0;530.0;2432.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;392.0;0.0;22.0;0.0;102.0;0.0
Cela física;MA;São Luís;Pública;474.0;474.0;0.0;474.0;0.0;224.0;250.0;0.0;0.0;0.0;0.0;;721;721;721.0;196.0;481.0;44.0;0.0;0.0;0.0;0.0;1.521097046413502;1;0.27184466019417475;0.6671289875173371;0.06102635228848821;0.0;0.0;71.0;0.0;1.0;202.0;0.0;0.0;20.0;344.0;0.47711511789181693;100.0;244.0;204.0;145.0;27.0;0.0;1.0;0.0;646.0;0.8959778085991679;68.0;174.0;472.0;6.0;0.0;1.0;195.0;522.0;4.0;392.0;271.0;19.0;4.0;0.0;0.0;35.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;41.0;2339.0;1683.0;871.0;428.0;89.0;3032.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;195.0;0.0;522.0;0.0;4.0;0.0
Cela física;MA;Timon;Pública;476.0;476.0;0.0;476.0;0.0;0.0;372.0;104.0;0.0;0.0;0.0;;423;423;423.0;16.0;345.0;60.0;2.0;0.0;0.0;0.0;0.8886554621848739;0;0.037825059101654845;0.8156028368794326;0.14184397163120568;0.004728132387706856;6.0;23.0;11.0;0.0;26.0;2.0;1.0;83.0;229.0;0.541371158392435;94.0;135.0;80.0;88.0;20.0;3.0;3.0;0.0;383.0;0.9054373522458629;24.0;87.0;296.0;8.0;0.0;8.0;394.0;8.0;21.0;256.0;130.0;28.0;5.0;2.0;2.0;0.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;96.0;1386.0;925.0;911.0;312.0;250.0;1250.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;394.0;0.0;8.0;0.0;21.0;0.0
Domiciliar com monitoramento eletrônico;MA;São Luís;Pública;1400.0;1400.0;0.0;1200.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;1400.0;1489;1489;1489.0;976.0;90.0;207.0;216.0;0.0;0.0;0.0;1.0635714285714286;1;0.6554734721289456;0.06044325050369376;0.13901947615849564;0.145063801208865;0.0;99.0;0.0;0.0;599.0;0.0;99.0;0.0;603.0;0.4049697783747482;294.0;309.0;227.0;396.0;193.0;41.0;23.0;6.0;1231.0;0.8267293485560779;198.0;226.0;1005.0;17.0;1.0;42.0;1011.0;368.0;110.0;857.0;327.0;108.0;10.0;12.0;11.0;164.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;860.0;151.0;332.0;36.0;101.0;9.0
Cela física;MA;Carolina;Pública;70.0;70.0;0.0;0.0;70.0;44.0;18.0;8.0;0.0;0.0;0.0;;49;49;49.0;24.0;15.0;10.0;0.0;0.0;0.0;0.0;0.7;0;0.4897959183673469;0.30612244897959184;0.20408163265306123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.3673469387755102;10.0;8.0;14.0;13.0;2.0;2.0;0.0;0.0;36.0;0.7346938775510204;13.0;7.0;29.0;0.0;0.0;0.0;46.0;0.0;3.0;32.0;11.0;3.0;0.0;1.0;1.0;1.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;0.0;46.0;0.0;0.0;0.0;3.0
Cela física;MA;Timon;Pública;60.0;60.0;0.0;0.0;60.0;40.0;12.0;8.0;0.0;0.0;0.0;;31;31;31.0;21.0;9.0;1.0;0.0;0.0;0.0;0.0;0.5166666666666667;0;0.6774193548387096;0.2903225806451613;0.03225806451612903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.5483870967741935;9.0;8.0;3.0;7.0;1.0;2.0;0.0;1.0;26.0;0.8387096774193549;5.0;5.0;21.0;0.0;0.0;0.0;27.0;1.0;3.0;17.0;9.0;0.0;0.0;0.0;0.0;5.0;Não;Não;Não;Sim;Não;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;0.0;27.0;0.0;1.0;0.0;3.0
Cela física;MA;Açailândia;Pública;293.0;293.0;0.0;293.0;0.0;73.0;171.0;49.0;0.0;0.0;0.0;;278;278;278.0;107.0;129.0;42.0;0.0;0.0;0.0;0.0;0.9488054607508533;0;0.38489208633093525;0.46402877697841727;0.1510791366906475;0.0;271.0;226.0;1.0;1.0;1.0;27.0;23.0;58.0;120.0;0.4316546762589928;64.0;56.0;41.0;58.0;44.0;11.0;4.0;0.0;228.0;0.8201438848920863;46.0;45.0;183.0;2.0;0.0;2.0;260.0;6.0;12.0;165.0;77.0;27.0;3.0;1.0;3.0;2.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;207.0;984.0;838.0;246.0;732.0;467.0;1578.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;260.0;0.0;6.0;0.0;12.0;0.0
Cela física;MA;Balsas;Pública;289.0;289.0;0.0;289.0;0.0;72.0;150.0;67.0;0.0;0.0;0.0;;341;341;341.0;150.0;144.0;46.0;1.0;0.0;0.0;0.0;1.179930795847751;1;0.4398826979472141;0.4222873900293255;0.1348973607038123;0.002932551319648094;345.0;247.0;0.0;0.0;0.0;46.0;26.0;59.0;184.0;0.5395894428152492;96.0;88.0;52.0;66.0;30.0;9.0;0.0;0.0;287.0;0.841642228739003;48.0;47.0;240.0;3.0;0.0;3.0;302.0;1.0;38.0;192.0;111.0;25.0;5.0;5.0;3.0;0.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;69.0;756.0;1210.0;86.0;502.0;85.0;4643.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;302.0;0.0;1.0;0.0;38.0;0.0
Cela física;MA;Barra do Corda;Pública;15.0;15.0;0.0;15.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;;105;105;105.0;55.0;42.0;8.0;0.0;0.0;0.0;0.0;7.0;1;0.5238095238095238;0.4;0.0761904761904762;0.0;135.0;120.0;0.0;0.0;1.0;9.0;4.0;4.0;36.0;0.34285714285714286;23.0;13.0;14.0;31.0;19.0;3.0;2.0;0.0;78.0;0.7428571428571429;21.0;18.0;60.0;1.0;5.0;0.0;90.0;0.0;15.0;47.0;41.0;11.0;4.0;0.0;2.0;0.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;14.0;314.0;356.0;36.0;242.0;48.0;6580.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;90.0;0.0;0.0;0.0;15.0;0.0
Cela física;MA;Caxias;Pública;167.0;167.0;0.0;167.0;0.0;44.0;60.0;63.0;0.0;0.0;0.0;;188;188;188.0;87.0;61.0;39.0;0.0;1.0;0.0;0.0;1.125748502994012;1;0.4627659574468085;0.324468085106383;0.2074468085106383;0.0;287.0;267.0;1.0;0.0;1.0;29.0;0.0;49.0;90.0;0.4787234042553192;45.0;45.0;24.0;48.0;20.0;3.0;1.0;2.0;165.0;0.8776595744680851;18.0;40.0;125.0;2.0;0.0;3.0;173.0;0.0;15.0;94.0;68.0;20.0;4.0;1.0;1.0;0.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;57.0;1360.0;685.0;98.0;80.0;227.0;1132.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;173.0;0.0;0.0;0.0;15.0;0.0
Cela física;MA;Chapadinha;Pública;208.0;208.0;0.0;208.0;0.0;52.0;144.0;12.0;0.0;0.0;0.0;;217;217;217.0;82.0;101.0;31.0;0.0;2.0;1.0;0.0;1.0432692307692308;1;0.3778801843317972;0.46543778801843316;0.14285714285714285;0.0;253.0;203.0;0.0;0.0;0.0;42.0;1.0;35.0;90.0;0.4147465437788018;44.0;46.0;36.0;56.0;30.0;3.0;0.0;2.0;174.0;0.8018433179723502;38.0;12.0;162.0;2.0;0.0;3.0;151.0;6.0;60.0;120.0;59.0;14.0;5.0;5.0;0.0;14.0;Não;Não;Não;Sim;Não;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;57.0;863.0;700.0;35.0;438.0;396.0;1277.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;151.0;0.0;6.0;0.0;60.0;0.0
Cela física;MA;Codó;Pública;185.0;185.0;0.0;185.0;0.0;48.0;110.0;27.0;0.0;0.0;0.0;;220;220;220.0;81.0;82.0;56.0;1.0;0.0;0.0;0.0;1.1891891891891893;1;0.36818181818181817;0.37272727272727274;0.2545454545454545;0.004545454545454545;286.0;230.0;2.0;1.0;1.0;27.0;0.0;66.0;110.0;0.5;47.0;63.0;35.0;56.0;17.0;2.0;0.0;0.0;194.0;0.8818181818181818;17.0;43.0;151.0;4.0;0.0;5.0;196.0;2.0;22.0;111.0;75.0;13.0;0.0;2.0;0.0;19.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;93.0;681.0;652.0;289.0;249.0;125.0;1136.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;196.0;0.0;2.0;0.0;22.0;0.0
Cela física;MA;Colinas;Pública;129.0;129.0;0.0;129.0;0.0;15.0;60.0;54.0;0.0;0.0;0.0;;140;140;140.0;40.0;62.0;36.0;2.0;0.0;0.0;0.0;1.0852713178294573;1;0.2857142857142857;0.44285714285714284;0.2571428571428571;0.014285714285714285;56.0;59.0;0.0;0.0;5.0;2.0;0.0;49.0;66.0;0.4714285714285714;28.0;38.0;29.0;22.0;17.0;5.0;0.0;1.0;117.0;0.8357142857142857;15.0;21.0;96.0;5.0;0.0;3.0;122.0;0.0;18.0;70.0;29.0;8.0;2.0;1.0;1.0;29.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;51.0;497.0;558.0;61.0;453.0;0.0;883.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;122.0;0.0;0.0;0.0;18.0;0.0
Cela física;MA;Coroatá;Pública;217.0;217.0;0.0;217.0;0.0;64.0;107.0;46.0;0.0;0.0;0.0;;219;219;219.0;83.0;91.0;43.0;0.0;1.0;1.0;0.0;1.0092165898617511;1;0.3789954337899543;0.4155251141552511;0.1963470319634703;0.0;71.0;74.0;2.0;0.0;26.0;12.0;0.0;44.0;121.0;0.5525114155251142;67.0;54.0;29.0;45.0;18.0;4.0;1.0;1.0;179.0;0.817351598173516;33.0;32.0;147.0;4.0;0.0;3.0;187.0;5.0;27.0;141.0;59.0;10.0;0.0;0.0;1.0;8.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;40.0;2033.0;464.0;661.0;39.0;1005.0;919.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;187.0;0.0;5.0;0.0;27.0;0.0
Cela física;MA;Davinópolis;Pública;166.0;166.0;0.0;166.0;0.0;41.0;105.0;20.0;0.0;0.0;0.0;;186;186;186.0;71.0;86.0;28.0;0.0;1.0;0.0;0.0;1.1204819277108433;1;0.3817204301075269;0.46236559139784944;0.15053763440860216;0.0;0.0;84.0;0.0;0.0;100.0;0.0;0.0;28.0;30.0;0.16129032258064516;16.0;14.0;22.0;67.0;45.0;14.0;7.0;1.0;152.0;0.8172043010752689;28.0;49.0;103.0;4.0;0.0;2.0;172.0;1.0;13.0;101.0;35.0;30.0;9.0;7.0;1.0;3.0;Não;Não;Não;Sim;Sim;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;30.0;782.0;627.0;597.0;62.0;86.0;699.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;172.0;0.0;1.0;0.0;13.0;0.0
Cela física;MA;Godofredo Viana;Pública;165.0;165.0;0.0;165.0;0.0;42.0;108.0;15.0;0.0;0.0;0.0;;92;92;92.0;47.0;36.0;9.0;0.0;0.0;0.0;0.0;0.5575757575757576;0;0.5108695652173914;0.391304347826087;0.09782608695652174;0.0;86.0;70.0;0.0;0.0;3.0;17.0;0.0;4.0;19.0;0.20652173913043478;9.0;10.0;17.0;34.0;17.0;4.0;1.0;0.0;76.0;0.8260869565217391;15.0;19.0;57.0;1.0;0.0;0.0;65.0;1.0;26.0;45.0;39.0;3.0;1.0;0.0;0.0;4.0;Não;Não;Não;Sim;Não;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;16.0;130.0;285.0;68.0;68.0;444.0;4815.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;65.0;0.0;1.0;0.0;26.0;0.0
Cela física;MA;Grajaú;Pública;50.0;50.0;0.0;50.0;0.0;0.0;35.0;15.0;0.0;0.0;0.0;;63;63;63.0;48.0;14.0;1.0;0.0;0.0;0.0;0.0;1.26;1;0.7619047619047619;0.2222222222222222;0.015873015873015872;0.0;123.0;83.0;0.0;0.0;0.0;16.0;11.0;1.0;22.0;0.3492063492063492;11.0;11.0;9.0;22.0;7.0;3.0;0.0;0.0;53.0;0.8412698412698413;7.0;13.0;40.0;0.0;3.0;0.0;54.0;0.0;9.0;28.0;27.0;6.0;0.0;1.0;1.0;0.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;70.0;200.0;260.0;60.0;201.0;566.0;5656.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;54.0;0.0;0.0;0.0;9.0;0.0
Cela física;MA;Imperatriz;Pública;534.0;534.0;0.0;534.0;0.0;100.0;200.0;234.0;0.0;0.0;0.0;;581;581;581.0;176.0;293.0;112.0;0.0;0.0;0.0;0.0;1.0880149812734083;1;0.3029259896729776;0.504302925989673;0.1927710843373494;0.0;724.0;439.0;7.0;2.0;7.0;307.0;0.0;125.0;377.0;0.648881239242685;196.0;181.0;101.0;81.0;18.0;4.0;0.0;0.0;453.0;0.7796901893287436;86.0;107.0;346.0;15.0;1.0;26.0;569.0;6.0;6.0;374.0;151.0;29.0;4.0;1.0;2.0;20.0;Não;Não;Não;Sim;Não;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;72.0;2422.0;1940.0;742.0;224.0;357.0;2709.0;2.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;569.0;0.0;6.0;0.0;6.0;0.0
Cela física;MA;Itapecuru Mirim;Pública;176.0;176.0;0.0;176.0;0.0;54.0;90.0;32.0;0.0;0.0;0.0;;163;163;163.0;87.0;45.0;31.0;0.0;0.0;0.0;0.0;0.9261363636363636;0;0.5337423312883436;0.27607361963190186;0.1901840490797546;0.0;326.0;246.0;0.0;0.0;1.0;72.0;2.0;19.0;87.0;0.5337423312883436;48.0;39.0;17.0;43.0;12.0;4.0;0.0;0.0;143.0;0.8773006134969326;18.0;35.0;108.0;1.0;0.0;1.0;124.0;4.0;35.0;139.0;17.0;5.0;1.0;1.0;0.0;0.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;77.0;259.0;628.0;141.0;183.0;132.0;1776.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;124.0;0.0;4.0;0.0;35.0;0.0
Cela física;MA;Paço do Lumiar;Pública;45.0;45.0;0.0;45.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;;23;23;23.0;5.0;7.0;11.0;0.0;0.0;0.0;0.0;0.5111111111111111;0;0.21739130434782608;0.30434782608695654;0.4782608695652174;0.0;16.0;69.0;0.0;0.0;72.0;0.0;0.0;0.0;3.0;0.13043478260869565;0.0;3.0;2.0;12.0;6.0;0.0;0.0;0.0;16.0;0.6956521739130435;6.0;4.0;12.0;1.0;0.0;0.0;11.0;12.0;0.0;13.0;3.0;5.0;0.0;1.0;0.0;1.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Não;Sim;0;Não;Sim;Não;Não;1;33.0;99.0;85.0;26.0;256.0;119.0;1299.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;11.0;0.0;12.0;0.0;0.0;0.0
Cela física;MA;Pinheiro;Pública;90.0;90.0;0.0;90.0;0.0;36.0;49.0;5.0;0.0;0.0;0.0;;102;102;102.0;52.0;42.0;7.0;0.0;1.0;0.0;0.0;1.1333333333333333;1;0.5098039215686274;0.4117647058823529;0.06862745098039216;0.0;105.0;105.0;0.0;0.0;2.0;12.0;0.0;4.0;17.0;0.16666666666666666;6.0;11.0;13.0;37.0;25.0;6.0;4.0;0.0;83.0;0.8137254901960784;17.0;25.0;58.0;1.0;0.0;1.0;58.0;5.0;39.0;81.0;13.0;4.0;0.0;0.0;1.0;3.0;Não;Não;Não;Sim;Não;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;30.0;400.0;753.0;164.0;528.0;118.0;953.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;58.0;0.0;5.0;0.0;39.0;0.0
Cela física;MA;Porto Franco;Pública;102.0;102.0;0.0;102.0;0.0;25.0;53.0;24.0;0.0;0.0;0.0;;98;98;98.0;29.0;57.0;12.0;0.0;0.0;0.0;0.0;0.9607843137254902;0;0.29591836734693877;0.5816326530612245;0.12244897959183673;0.0;60.0;50.0;0.0;0.0;3.0;4.0;1.0;12.0;34.0;0.3469387755102041;19.0;15.0;10.0;32.0;18.0;0.0;3.0;1.0;78.0;0.7959183673469388;17.0;14.0;64.0;3.0;0.0;0.0;90.0;1.0;7.0;68.0;15.0;10.0;1.0;0.0;1.0;3.0;Não;Não;Não;Sim;Não;Sim;Não;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;32.0;289.0;484.0;96.0;451.0;253.0;1636.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Não;90.0;0.0;1.0;0.0;7.0;0.0
